Ensembl_ID,Gene_Symbol,Score,Log2FC,P_Value,Adjusted_P_Value
ENSG00000106125,MINDY4,-0.113679715,-21.184267,0.9094916957175837,0.9829322188357971
ENSG00000256904,A2ML1-AS2,-0.113679715,-22.23451,0.9094916957175837,0.9829322188357971
ENSG00000257000,ENSG00000257000,-0.113679715,-23.002829,0.9094916957175837,0.9829322188357971
ENSG00000119927,GPAM,-0.113679715,-20.808105,0.9094916957175837,0.9829322188357971
ENSG00000261613,ENSG00000261613,-0.113679715,-23.669495,0.9094916957175837,0.9829322188357971
ENSG00000267633,ENSG00000267633,-0.113679715,-24.416086,0.9094916957175837,0.9829322188357971
ENSG00000168286,THAP11,-0.113679715,-24.095072,0.9094916957175837,0.9829322188357971
ENSG00000136527,TRA2B,-0.113679715,1.9696032,0.9094916957175837,0.9829322188357971
ENSG00000136305,CIDEB,-0.113679715,-19.373348,0.9094916957175837,0.9829322188357971
ENSG00000134013,LOXL2,-0.113679715,-23.127848,0.9094916957175837,0.9829322188357971
ENSG00000267254,ZNF790-AS1,-0.113679715,-22.868174,0.9094916957175837,0.9829322188357971
ENSG00000160050,CCDC28B,-0.113679715,-23.418941,0.9094916957175837,0.9829322188357971
ENSG00000141519,CCDC40,-0.113679715,-18.62167,0.9094916957175837,0.9829322188357971
ENSG00000165271,NOL6,-0.113679715,-18.85455,0.9094916957175837,0.9829322188357971
ENSG00000255949,RPS6KB2-AS1,-0.113679715,-23.13566,0.9094916957175837,0.9829322188357971
ENSG00000256043,CTSO,-0.113679715,-21.50249,0.9094916957175837,0.9829322188357971
ENSG00000261663,ECI1-AS1,-0.113679715,-21.253597,0.9094916957175837,0.9829322188357971
ENSG00000119771,KLHL29,-0.113679715,-19.270864,0.9094916957175837,0.9829322188357971
ENSG00000145194,ECE2,-0.113679715,-22.48616,0.9094916957175837,0.9829322188357971
ENSG00000237414,ENSG00000237414,-0.113679715,3.375656,0.9094916957175837,0.9829322188357971
ENSG00000184500,PROS1,-0.113679715,-21.266396,0.9094916957175837,0.9829322188357971
ENSG00000113966,ARL6,-0.113679715,-21.389599,0.9094916957175837,0.9829322188357971
ENSG00000114270,COL7A1,-0.113679715,-23.778772,0.9094916957175837,0.9829322188357971
ENSG00000105676,ARMC6,-0.113679715,-22.38044,0.9094916957175837,0.9829322188357971
ENSG00000144152,FBLN7,-0.113679715,-23.289604,0.9094916957175837,0.9829322188357971
ENSG00000234640,ENSG00000234640,-0.113679715,-21.497744,0.9094916957175837,0.9829322188357971
ENSG00000234718,RPL23AP51,-0.113679715,-21.678282,0.9094916957175837,0.9829322188357971
ENSG00000231955,ENSG00000231955,-0.113679715,-21.324842,0.9094916957175837,0.9829322188357971
ENSG00000005187,ACSM3,-0.113679715,-20.141386,0.9094916957175837,0.9829322188357971
ENSG00000180113,TDRD6,-0.113679715,-18.093777,0.9094916957175837,0.9829322188357971
ENSG00000181915,ADO,-0.113679715,-20.178846,0.9094916957175837,0.9829322188357971
ENSG00000196378,ZNF34,-0.113679715,-22.966146,0.9094916957175837,0.9829322188357971
ENSG00000144369,FAM171B,-0.113679715,-18.993536,0.9094916957175837,0.9829322188357971
ENSG00000065268,WDR18,-0.113679715,-22.241375,0.9094916957175837,0.9829322188357971
ENSG00000021461,CYP3A43,-0.113679715,-16.330309,0.9094916957175837,0.9829322188357971
ENSG00000136878,USP20,-0.113679715,-22.12773,0.9094916957175837,0.9829322188357971
ENSG00000235120,BSN-AS1,-0.113679715,-22.07347,0.9094916957175837,0.9829322188357971
ENSG00000234509,SOD1-DT,-0.113679715,-20.653229,0.9094916957175837,0.9829322188357971
ENSG00000272789,MYO7B-AS1,-0.113679715,-20.4849,0.9094916957175837,0.9829322188357971
ENSG00000134986,NREP,-0.113679715,-22.26173,0.9094916957175837,0.9829322188357971
ENSG00000231731,ENSG00000231731,-0.113679715,-22.642063,0.9094916957175837,0.9829322188357971
ENSG00000196616,ADH1B,-0.113679715,-18.11347,0.9094916957175837,0.9829322188357971
ENSG00000156689,GLYATL2,-0.113679715,-23.844011,0.9094916957175837,0.9829322188357971
ENSG00000259617,LOC105376713,-0.113679715,-23.169252,0.9094916957175837,0.9829322188357971
ENSG00000197536,CARINH,-0.113679715,-23.333515,0.9094916957175837,0.9829322188357971
ENSG00000149150,SLC43A1,-0.113679715,-23.289986,0.9094916957175837,0.9829322188357971
ENSG00000149380,P4HA3,-0.113679715,-20.677929,0.9094916957175837,0.9829322188357971
ENSG00000122778,KIAA1549,-0.113679715,-20.456558,0.9094916957175837,0.9829322188357971
ENSG00000235109,ZSCAN31,-0.113679715,-21.353025,0.9094916957175837,0.9829322188357971
ENSG00000163738,MTHFD2L,-0.113679715,2.164803,0.9094916957175837,0.9829322188357971
ENSG00000196653,ZNF502,-0.113679715,-22.499987,0.9094916957175837,0.9829322188357971
ENSG00000109534,GAR1,-0.113679715,1.3827406,0.9094916957175837,0.9829322188357971
ENSG00000109606,DHX15,-0.113679715,1.1830611,0.9094916957175837,0.9829322188357971
ENSG00000196636,SDHAF3,-0.113679715,-24.386095,0.9094916957175837,0.9829322188357971
ENSG00000196565,HBG2,-0.113679715,-21.134567,0.9094916957175837,0.9829322188357971
ENSG00000156239,HEMK2,-0.113679715,-21.24045,0.9094916957175837,0.9829322188357971
ENSG00000260077,ENSG00000260077,-0.113679715,-24.297007,0.9094916957175837,0.9829322188357971
ENSG00000260304,ENSG00000260304,-0.113679715,-22.451233,0.9094916957175837,0.9829322188357971
ENSG00000260167,ENSG00000260167,-0.113679715,-22.093033,0.9094916957175837,0.9829322188357971
ENSG00000109674,NEIL3,-0.113679715,-18.978209,0.9094916957175837,0.9829322188357971
ENSG00000196597,ZNF782,-0.113679715,-21.854935,0.9094916957175837,0.9829322188357971
ENSG00000144120,TMEM177,-0.113679715,-21.086027,0.9094916957175837,0.9829322188357971
ENSG00000115687,PASK,-0.113679715,-21.145502,0.9094916957175837,0.9829322188357971
ENSG00000115474,KCNJ13,-0.113679715,-22.70239,0.9094916957175837,0.9829322188357971
ENSG00000149474,KAT14,-0.113679715,-21.02978,0.9094916957175837,0.9829322188357971
ENSG00000269929,MIRLET7A1HG,-0.113679715,-23.700418,0.9094916957175837,0.9829322188357971
ENSG00000197122,SRC,-0.113679715,-23.41417,0.9094916957175837,0.9829322188357971
ENSG00000197050,ZNF420,-0.113679715,-21.885782,0.9094916957175837,0.9829322188357971
ENSG00000269635,ENSG00000269635,-0.113679715,-22.728828,0.9094916957175837,0.9829322188357971
ENSG00000269699,ZIM2,-0.113679715,-18.489214,0.9094916957175837,0.9829322188357971
ENSG00000260086,LOC105371240,-0.113679715,-20.684322,0.9094916957175837,0.9829322188357971
ENSG00000120833,SOCS2,-0.113679715,-24.12031,0.9094916957175837,0.9829322188357971
ENSG00000120875,DUSP4,-0.113679715,-18.338587,0.9094916957175837,0.9829322188357971
ENSG00000163704,PRRT3,-0.113679715,-19.550438,0.9094916957175837,0.9829322188357971
ENSG00000021762,OSBPL5,-0.113679715,-22.316555,0.9094916957175837,0.9829322188357971
ENSG00000179409,GEMIN4,-0.113679715,-21.338648,0.9094916957175837,0.9829322188357971
ENSG00000179148,ALOXE3,-0.113679715,-21.978518,0.9094916957175837,0.9829322188357971
ENSG00000278633,ENSG00000278633,-0.113679715,-17.65456,0.9094916957175837,0.9829322188357971
ENSG00000278023,RDM1,-0.113679715,-20.974216,0.9094916957175837,0.9829322188357971
ENSG00000269891,ARHGAP19-SLIT1,-0.113679715,-21.295103,0.9094916957175837,0.9829322188357971
ENSG00000164266,SPINK1,-0.113679715,-24.096718,0.9094916957175837,0.9829322188357971
ENSG00000230177,ENSG00000230177,-0.113679715,-20.147636,0.9094916957175837,0.9829322188357971
ENSG00000116117,PARD3B,-0.113679715,-21.726534,0.9094916957175837,0.9829322188357971
ENSG00000185989,RASA3,-0.113679715,-23.933004,0.9094916957175837,0.9829322188357971
ENSG00000143127,ITGA10,-0.113679715,-21.239672,0.9094916957175837,0.9829322188357971
ENSG00000143224,PPOX,-0.113679715,-23.977795,0.9094916957175837,0.9829322188357971
ENSG00000143297,FCRL5,-0.113679715,-17.111626,0.9094916957175837,0.9829322188357971
ENSG00000164048,ZNF589,-0.113679715,-22.365566,0.9094916957175837,0.9829322188357971
ENSG00000120262,CCDC170,-0.113679715,-22.068562,0.9094916957175837,0.9829322188357971
ENSG00000142634,EFHD2,-0.113679715,-20.659903,0.9094916957175837,0.9829322188357971
ENSG00000111305,GSG1,-0.113679715,-18.557722,0.9094916957175837,0.9829322188357971
ENSG00000154310,TNIK,-0.113679715,-24.022974,0.9094916957175837,0.9829322188357971
ENSG00000258405,ZNF578,-0.113679715,-21.942997,0.9094916957175837,0.9829322188357971
ENSG00000064692,SNCAIP,-0.113679715,-22.198755,0.9094916957175837,0.9829322188357971
ENSG00000260834,ENSG00000260834,-0.113679715,-21.486279,0.9094916957175837,0.9829322188357971
ENSG00000261326,LINC01355,-0.113679715,-23.603514,0.9094916957175837,0.9829322188357971
ENSG00000261364,ENSG00000261364,-0.113679715,-20.518278,0.9094916957175837,0.9829322188357971
ENSG00000196091,MYBPC1,-0.113679715,-23.29159,0.9094916957175837,0.9829322188357971
ENSG00000196110,ZNF699,-0.113679715,-22.01616,0.9094916957175837,0.9829322188357971
ENSG00000236467,KCNMA1-AS1,-0.113679715,-21.029034,0.9094916957175837,0.9829322188357971
ENSG00000197472,ZNF695,-0.113679715,-18.579063,0.9094916957175837,0.9829322188357971
ENSG00000259221,ENSG00000259221,-0.113679715,-19.153929,0.9094916957175837,0.9829322188357971
ENSG00000197283,SYNGAP1,-0.113679715,-19.952778,0.9094916957175837,0.9829322188357971
ENSG00000179532,DNHD1,-0.113679715,-20.679754,0.9094916957175837,0.9829322188357971
ENSG00000134765,DSC1,-0.113679715,-17.063532,0.9094916957175837,0.9829322188357971
ENSG00000134775,FHOD3,-0.113679715,-23.55699,0.9094916957175837,0.9829322188357971
ENSG00000134853,PDGFRA,-0.113679715,-21.059048,0.9094916957175837,0.9829322188357971
ENSG00000235513,L3MBTL2-AS1,-0.113679715,-19.698135,0.9094916957175837,0.9829322188357971
ENSG00000134871,COL4A2,-0.113679715,-23.479004,0.9094916957175837,0.9829322188357971
ENSG00000134874,DZIP1,-0.113679715,-16.522018,0.9094916957175837,0.9829322188357971
ENSG00000108506,INTS2,-0.113679715,-21.807653,0.9094916957175837,0.9829322188357971
ENSG00000160326,SLC2A6,-0.113679715,-18.93512,0.9094916957175837,0.9829322188357971
ENSG00000144452,ABCA12,-0.113679715,-21.512478,0.9094916957175837,0.9829322188357971
ENSG00000259351,LOC101928988,-0.113679715,-22.494102,0.9094916957175837,0.9829322188357971
ENSG00000280755,ENSG00000280755,-0.113679715,-22.55634,0.9094916957175837,0.9829322188357971
ENSG00000280230,ENSG00000280230,-0.113679715,-23.508213,0.9094916957175837,0.9829322188357971
ENSG00000134668,SPOCD1,-0.113679715,-22.058979,0.9094916957175837,0.9829322188357971
ENSG00000169981,ZNF35,-0.113679715,-21.869497,0.9094916957175837,0.9829322188357971
ENSG00000092529,CAPN3,-0.113679715,-23.504501,0.9094916957175837,0.9829322188357971
ENSG00000230471,ENSG00000230471,-0.113679715,-19.655832,0.9094916957175837,0.9829322188357971
ENSG00000230516,ENSG00000230516,-0.113679715,-19.19228,0.9094916957175837,0.9829322188357971
ENSG00000231609,EHBP1-AS1,-0.113679715,-19.851006,0.9094916957175837,0.9829322188357971
ENSG00000235123,DSCAM-AS1,-0.113679715,-19.277666,0.9094916957175837,0.9829322188357971
ENSG00000235295,LINC01634,-0.113679715,-18.016638,0.9094916957175837,0.9829322188357971
ENSG00000231616,ENSG00000231616,-0.113679715,-21.86805,0.9094916957175837,0.9829322188357971
ENSG00000179598,PLD6,-0.113679715,-20.243631,0.9094916957175837,0.9829322188357971
ENSG00000196335,STK31,-0.113679715,-17.632374,0.9094916957175837,0.9829322188357971
ENSG00000248954,ENSG00000248954,-0.113679715,-18.351425,0.9094916957175837,0.9829322188357971
ENSG00000267007,ENSG00000267007,-0.113679715,-22.829153,0.9094916957175837,0.9829322188357971
ENSG00000150556,LYPD6B,-0.113679715,-23.478514,0.9094916957175837,0.9829322188357971
ENSG00000171813,PWWP2B,-0.113679715,-20.83167,0.9094916957175837,0.9829322188357971
ENSG00000100413,POLR3H,-0.113679715,-23.533226,0.9094916957175837,0.9829322188357971
ENSG00000221818,EBF2,-0.113679715,-20.90827,0.9094916957175837,0.9829322188357971
ENSG00000132563,REEP2,-0.113679715,-21.032642,0.9094916957175837,0.9829322188357971
ENSG00000132623,ANKEF1,-0.113679715,-19.84025,0.9094916957175837,0.9829322188357971
ENSG00000263884,THOC1-DT,-0.113679715,-21.336859,0.9094916957175837,0.9829322188357971
ENSG00000162804,SNED1,-0.113679715,-19.341608,0.9094916957175837,0.9829322188357971
ENSG00000030419,IKZF2,-0.113679715,-20.786375,0.9094916957175837,0.9829322188357971
ENSG00000180891,CUEDC1,-0.113679715,-23.632738,0.9094916957175837,0.9829322188357971
ENSG00000205930,EPCIP-AS1,-0.113679715,-23.095243,0.9094916957175837,0.9829322188357971
ENSG00000247287,PRKCH-AS1,-0.113679715,-21.70711,0.9094916957175837,0.9829322188357971
ENSG00000248747,ENSG00000248747,-0.113679715,-19.65303,0.9094916957175837,0.9829322188357971
ENSG00000130592,LSP1,-0.113679715,-24.177279,0.9094916957175837,0.9829322188357971
ENSG00000130714,POMT1,-0.113679715,-23.246521,0.9094916957175837,0.9829322188357971
ENSG00000206538,VGLL3,-0.113679715,-19.61171,0.9094916957175837,0.9829322188357971
ENSG00000186868,MAPT,-0.113679715,-19.930883,0.9094916957175837,0.9829322188357971
ENSG00000117408,IPO13,-0.113679715,-23.853868,0.9094916957175837,0.9829322188357971
ENSG00000117425,PTCH2,-0.113679715,-18.587793,0.9094916957175837,0.9829322188357971
ENSG00000147118,ZNF182,-0.113679715,-19.729061,0.9094916957175837,0.9829322188357971
ENSG00000266962,HSD17B1-AS1,-0.113679715,-21.813824,0.9094916957175837,0.9829322188357971
ENSG00000139263,LRIG3,-0.113679715,-23.15548,0.9094916957175837,0.9829322188357971
ENSG00000264739,ENSG00000264739,-0.113679715,-18.21651,0.9094916957175837,0.9829322188357971
ENSG00000103249,CLCN7,-0.113679715,-20.710554,0.9094916957175837,0.9829322188357971
ENSG00000129194,SOX15,-0.113679715,-22.695272,0.9094916957175837,0.9829322188357971
ENSG00000242375,ENSG00000242375,-0.113679715,-22.140461,0.9094916957175837,0.9829322188357971
ENSG00000223401,ENSG00000223401,-0.113679715,-21.402855,0.9094916957175837,0.9829322188357971
ENSG00000184224,NDUFV1-DT,-0.113679715,2.7729814,0.9094916957175837,0.9829322188357971
ENSG00000117215,PLA2G2D,-0.113679715,-17.517832,0.9094916957175837,0.9829322188357971
ENSG00000050730,TNIP3,-0.113679715,-23.24482,0.9094916957175837,0.9829322188357971
ENSG00000205517,RGL3,-0.113679715,-20.548927,0.9094916957175837,0.9829322188357971
ENSG00000130303,BST2,-0.113679715,-24.362068,0.9094916957175837,0.9829322188357971
ENSG00000173621,LRFN4,-0.113679715,-20.913168,0.9094916957175837,0.9829322188357971
ENSG00000243477,NAA80,-0.113679715,-22.536772,0.9094916957175837,0.9829322188357971
ENSG00000242553,ENSG00000242553,-0.113679715,-21.73135,0.9094916957175837,0.9829322188357971
ENSG00000173480,ZNF417,-0.113679715,-22.379803,0.9094916957175837,0.9829322188357971
ENSG00000272367,ENSG00000272367,-0.113679715,-22.724335,0.9094916957175837,0.9829322188357971
ENSG00000242852,ZNF709,-0.113679715,-23.401236,0.9094916957175837,0.9829322188357971
ENSG00000271553,ENSG00000271553,-0.113679715,-25.26286,0.9094916957175837,0.9829322188357971
ENSG00000150394,CDH8,-0.113679715,3.4145763,0.9094916957175837,0.9829322188357971
ENSG00000166278,C2,-0.113679715,-17.462599,0.9094916957175837,0.9829322188357971
ENSG00000053747,LAMA3,-0.113679715,-24.192974,0.9094916957175837,0.9829322188357971
ENSG00000187800,PEAR1,-0.113679715,-19.364155,0.9094916957175837,0.9829322188357971
ENSG00000183665,TYW2,-0.113679715,-21.450426,0.9094916957175837,0.9829322188357971
ENSG00000162694,EXTL2,-0.113679715,-18.849373,0.9094916957175837,0.9829322188357971
ENSG00000130511,SSBP4,-0.113679715,-20.80004,0.9094916957175837,0.9829322188357971
ENSG00000249392,ENSG00000249392,-0.113679715,-21.434917,0.9094916957175837,0.9829322188357971
ENSG00000139405,RITA1,-0.113679715,-21.30562,0.9094916957175837,0.9829322188357971
ENSG00000137766,UNC13C,-0.113679715,-16.625053,0.9094916957175837,0.9829322188357971
ENSG00000158258,CLSTN2,-0.113679715,-16.180029,0.9094916957175837,0.9829322188357971
ENSG00000101452,DHX35,-0.113679715,-20.535994,0.9094916957175837,0.9829322188357971
ENSG00000246889,CTTN-DT,-0.113679715,-20.885233,0.9094916957175837,0.9829322188357971
ENSG00000159648,SPMIP8,-0.113679715,-19.516254,0.9094916957175837,0.9829322188357971
ENSG00000159685,CHCHD6,-0.113679715,-22.689037,0.9094916957175837,0.9829322188357971
ENSG00000159708,LRRC36,-0.113679715,-19.165281,0.9094916957175837,0.9829322188357971
ENSG00000268628,ENSG00000268628,-0.113679715,-19.948433,0.9094916957175837,0.9829322188357971
ENSG00000185813,PCYT2,-0.113679715,-22.862608,0.9094916957175837,0.9829322188357971
ENSG00000091262,ABCC6,-0.113679715,-17.2584,0.9094916957175837,0.9829322188357971
ENSG00000233220,PRDM10-DT,-0.113679715,-19.614826,0.9094916957175837,0.9829322188357971
ENSG00000169136,ATF5,-0.113679715,-20.111912,0.9094916957175837,0.9829322188357971
ENSG00000154721,JAM2,-0.113679715,-22.751701,0.9094916957175837,0.9829322188357971
ENSG00000213973,ZNF99,-0.113679715,-17.799664,0.9094916957175837,0.9829322188357971
ENSG00000214456,PLIN5,-0.113679715,-19.895987,0.9094916957175837,0.9829322188357971
ENSG00000131781,FMO5,-0.113679715,-23.40301,0.9094916957175837,0.9829322188357971
ENSG00000245904,BTG1-DT,-0.113679715,-22.15402,0.9094916957175837,0.9829322188357971
ENSG00000100968,NFATC4,-0.113679715,-23.883177,0.9094916957175837,0.9829322188357971
ENSG00000187372,PCDHB13,-0.113679715,-19.272146,0.9094916957175837,0.9829322188357971
ENSG00000187398,LUZP2,-0.113679715,-16.599241,0.9094916957175837,0.9829322188357971
ENSG00000011465,DCN,-0.113679715,-19.76816,0.9094916957175837,0.9829322188357971
ENSG00000274383,ENSG00000274383,-0.113679715,-23.713549,0.9094916957175837,0.9829322188357971
ENSG00000187672,ERC2,-0.113679715,-23.685455,0.9094916957175837,0.9829322188357971
ENSG00000115935,WIPF1,-0.113679715,-20.456873,0.9094916957175837,0.9829322188357971
ENSG00000281741,ENSG00000281741,-0.113679715,-18.910807,0.9094916957175837,0.9829322188357971
ENSG00000232859,LYRM9,-0.113679715,-23.889507,0.9094916957175837,0.9829322188357971
ENSG00000183760,ACP7,-0.113679715,-18.295208,0.9094916957175837,0.9829322188357971
ENSG00000117707,PROX1,-0.113679715,-20.466473,0.9094916957175837,0.9829322188357971
ENSG00000131620,ANO1,-0.113679715,-20.733385,0.9094916957175837,0.9829322188357971
ENSG00000271870,ENSG00000271870,-0.113679715,-24.287294,0.9094916957175837,0.9829322188357971
ENSG00000138639,ARHGAP24,-0.113679715,-20.027008,0.9094916957175837,0.9829322188357971
ENSG00000213398,LCAT,-0.113679715,-22.465439,0.9094916957175837,0.9829322188357971
ENSG00000131080,EDA2R,-0.113679715,-20.224432,0.9094916957175837,0.9829322188357971
ENSG00000131153,GINS2,-0.113679715,-21.91187,0.9094916957175837,0.9829322188357971
ENSG00000172817,CYP7B1,-0.113679715,-20.726332,0.9094916957175837,0.9829322188357971
ENSG00000172824,CES4A,-0.113679715,-23.551188,0.9094916957175837,0.9829322188357971
ENSG00000166669,ATF7IP2,-0.113679715,-22.11239,0.9094916957175837,0.9829322188357971
ENSG00000183722,LHFPL6,-0.113679715,-22.412136,0.9094916957175837,0.9829322188357971
ENSG00000244693,ENSG00000244693,-0.113679715,-20.197489,0.9094916957175837,0.9829322188357971
ENSG00000042304,SLC19A4P,-0.113679715,-18.049131,0.9094916957175837,0.9829322188357971
ENSG00000152213,ARL11,-0.113679715,-17.290403,0.9094916957175837,0.9829322188357971
ENSG00000013619,MAMLD1,-0.113679715,-22.739874,0.9094916957175837,0.9829322188357971
ENSG00000264577,ENSG00000264577,-0.113679715,-22.709055,0.9094916957175837,0.9829322188357971
ENSG00000160877,NACC1,-0.113679715,-17.419388,0.9094916957175837,0.9829322188357971
ENSG00000146856,AGBL3,-0.113679715,-17.492609,0.9094916957175837,0.9829322188357971
ENSG00000117525,F3,-0.113679715,0.022290753,0.9094916957175837,0.9829322188357971
ENSG00000183831,ANKRD45,-0.113679715,-18.76365,0.9094916957175837,0.9829322188357971
ENSG00000266074,BAHCC1,-0.113679715,-21.190783,0.9094916957175837,0.9829322188357971
ENSG00000132122,SPATA6,-0.113679715,-23.344255,0.9094916957175837,0.9829322188357971
ENSG00000132204,LINC00470,-0.113679715,-21.67282,0.9094916957175837,0.9829322188357971
ENSG00000167094,TTC16,-0.113679715,-17.820917,0.9094916957175837,0.9829322188357971
ENSG00000162551,ALPL,-0.113679715,-22.095648,0.9094916957175837,0.9829322188357971
ENSG00000280018,LOC105379499,-0.113679715,-20.249716,0.9094916957175837,0.9829322188357971
ENSG00000155846,PPARGC1B,-0.113679715,-18.073421,0.9094916957175837,0.9829322188357971
ENSG00000267053,CYKILR,-0.113679715,-23.214067,0.9094916957175837,0.9829322188357971
ENSG00000154930,ACSS1,-0.113679715,-21.422722,0.9094916957175837,0.9829322188357971
ENSG00000253734,LINC01289,-0.113679715,-17.44529,0.9094916957175837,0.9829322188357971
ENSG00000073910,FRY,-0.113679715,-14.936824,0.9094916957175837,0.9829322188357971
ENSG00000276718,VAMP1-AS1,-0.113679715,-20.860178,0.9094916957175837,0.9829322188357971
ENSG00000275835,TUBGCP5,-0.113679715,-21.104239,0.9094916957175837,0.9829322188357971
ENSG00000104897,SF3A2,-0.113679715,-22.015873,0.9094916957175837,0.9829322188357971
ENSG00000160051,IQCC,-0.113679715,-20.868671,0.9094916957175837,0.9829322188357971
ENSG00000270170,NCBP2AS2,-0.113679715,-24.549154,0.9094916957175837,0.9829322188357971
ENSG00000174446,SNAPC5,-0.113679715,-24.13145,0.9094916957175837,0.9829322188357971
ENSG00000203872,C6orf163,-0.113679715,-23.930231,0.9094916957175837,0.9829322188357971
ENSG00000203697,CAPN8,-0.113679715,-23.835682,0.9094916957175837,0.9829322188357971
ENSG00000203734,ECT2L,-0.113679715,-18.098642,0.9094916957175837,0.9829322188357971
ENSG00000086548,CEACAM6,-0.113679715,-21.975544,0.9094916957175837,0.9829322188357971
ENSG00000240350,SOCAR,-0.113679715,-23.95791,0.9094916957175837,0.9829322188357971
ENSG00000240373,SEC62-AS1,-0.113679715,-23.080202,0.9094916957175837,0.9829322188357971
ENSG00000272275,ENSG00000272275,-0.113679715,-23.591442,0.9094916957175837,0.9829322188357971
ENSG00000159239,ENSG00000159239,-0.113679715,-19.564623,0.9094916957175837,0.9829322188357971
ENSG00000171016,PYGO1,-0.113679715,-17.571012,0.9094916957175837,0.9829322188357971
ENSG00000225706,PTPRD-AS1,-0.113679715,-19.445587,0.9094916957175837,0.9829322188357971
ENSG00000152936,LMNTD1,-0.113679715,-19.786015,0.9094916957175837,0.9829322188357971
ENSG00000176236,RPP38-DT,-0.113679715,-22.627544,0.9094916957175837,0.9829322188357971
ENSG00000126860,EVI2A,-0.113679715,-24.450369,0.9094916957175837,0.9829322188357971
ENSG00000227695,DNMBP-AS1,-0.113679715,-19.199112,0.9094916957175837,0.9829322188357971
ENSG00000099377,HSD3B7,-0.113679715,-20.383972,0.9094916957175837,0.9829322188357971
ENSG00000227051,C14orf132,-0.113679715,-17.285536,0.9094916957175837,0.9829322188357971
ENSG00000136732,GYPC,-0.113679715,-21.29378,0.9094916957175837,0.9829322188357971
ENSG00000270344,POC1B-AS1,-0.113679715,-23.386435,0.9094916957175837,0.9829322188357971
ENSG00000031081,ARHGAP31,-0.113679715,-17.88096,0.9094916957175837,0.9829322188357971
ENSG00000165474,GJB2,-0.113679715,-21.582912,0.9094916957175837,0.9829322188357971
ENSG00000105248,YJU2,-0.113679715,-23.390795,0.9094916957175837,0.9829322188357971
ENSG00000126106,TMEM53,-0.113679715,-23.386002,0.9094916957175837,0.9829322188357971
ENSG00000198932,GPRASP1,-0.113679715,-20.636494,0.9094916957175837,0.9829322188357971
ENSG00000198934,MAGEE1,-0.113679715,-23.0004,0.9094916957175837,0.9829322188357971
ENSG00000198948,MFAP3L,-0.113679715,-22.897879,0.9094916957175837,0.9829322188357971
ENSG00000133265,HSPBP1,-0.113679715,-21.280706,0.9094916957175837,0.9829322188357971
ENSG00000198746,GPATCH3,-0.113679715,-21.247055,0.9094916957175837,0.9829322188357971
ENSG00000105398,SULT2A1,-0.113679715,-19.357246,0.9094916957175837,0.9829322188357971
ENSG00000254440,PBOV1,-0.113679715,-17.662947,0.9094916957175837,0.9829322188357971
ENSG00000154997,SEPTIN14,-0.113679715,-19.020832,0.9094916957175837,0.9829322188357971
ENSG00000239407,ENSG00000239407,-0.113679715,-21.78982,0.9094916957175837,0.9829322188357971
ENSG00000239415,ENSG00000239415,-0.113679715,-21.690262,0.9094916957175837,0.9829322188357971
ENSG00000112053,SLC26A8,-0.113679715,5.6108675,0.9094916957175837,0.9829322188357971
ENSG00000183206,POTEC,-0.113679715,-17.6972,0.9094916957175837,0.9829322188357971
ENSG00000183044,ABAT,-0.113679715,-23.038692,0.9094916957175837,0.9829322188357971
ENSG00000268746,ENSG00000268746,-0.113679715,-22.356737,0.9094916957175837,0.9829322188357971
ENSG00000225822,UBXN7-AS1,-0.113679715,-21.0251,0.9094916957175837,0.9829322188357971
ENSG00000133246,PRAM1,-0.113679715,-19.858843,0.9094916957175837,0.9829322188357971
ENSG00000105137,SYDE1,-0.113679715,-22.972675,0.9094916957175837,0.9829322188357971
ENSG00000225265,TAF1A-AS1,-0.113679715,-22.952389,0.9094916957175837,0.9829322188357971
ENSG00000240498,CDKN2B-AS1,-0.113679715,-16.857018,0.9094916957175837,0.9829322188357971
ENSG00000251455,ENSG00000251455,-0.113679715,-21.705069,0.9094916957175837,0.9829322188357971
ENSG00000251322,SHANK3,-0.113679715,-21.267052,0.9094916957175837,0.9829322188357971
ENSG00000103460,TOX3,-0.113679715,-23.839245,0.9094916957175837,0.9829322188357971
ENSG00000273373,ENSG00000273373,-0.113679715,-23.639536,0.9094916957175837,0.9829322188357971
ENSG00000224429,LINC00539,-0.113679715,-21.880724,0.9094916957175837,0.9829322188357971
ENSG00000223720,ENSG00000223720,-0.113679715,-20.639,0.9094916957175837,0.9829322188357971
ENSG00000167656,LY6D,-0.113679715,-24.461437,0.9094916957175837,0.9829322188357971
ENSG00000084070,SMAP2,-0.113679715,-22.146017,0.9094916957175837,0.9829322188357971
ENSG00000241945,PWP2,-0.113679715,-19.584076,0.9094916957175837,0.9829322188357971
ENSG00000175305,CCNE2,-0.113679715,-21.747934,0.9094916957175837,0.9829322188357971
ENSG00000183496,MEX3B,-0.113679715,-20.67486,0.9094916957175837,0.9829322188357971
ENSG00000174842,GLMN,-0.113679715,-23.554968,0.9094916957175837,0.9829322188357971
ENSG00000157600,TMEM164,-0.113679715,-19.44856,0.9094916957175837,0.9829322188357971
ENSG00000250588,ENSG00000250588,-0.113679715,-24.315819,0.9094916957175837,0.9829322188357971
ENSG00000076662,ICAM3,-0.113679715,-23.986814,0.9094916957175837,0.9829322188357971
ENSG00000054392,HHAT,-0.113679715,-24.400951,0.9094916957175837,0.9829322188357971
